Id,Prediction
214,537089.85441
215,63669.860397
216,3436225.9281
217,338179.41531
218,230895.32646
219,933523.0776
220,338179.41531
221,952200.86656
222,600609.61201
223,-45190.86744
224,-20031.45225
225,307086.81588
226,178494.78656
227,649473.29667
228,1222527.9609
229,60639.599643
230,792420.11263
231,3023244.1827
232,649473.29667
233,700231.11298
234,90895.097659
235,940662.50636
236,178494.78656
237,338179.41531
238,2333457.115
239,188207.33971
240,526514.003
241,87616.978053
242,158829.56038
243,745824.2861
244,60639.599643
245,4633983.6435
246,87616.978053
247,307086.81588
248,1000594.9607
249,1222527.9609
250,87616.978053
251,338179.41531
252,649473.29667
253,940662.50636
254,537089.85441
255,2146758.5498
256,1744867.0214
257,90895.097659
258,87616.978053
259,2333457.115
260,-45190.86744
261,87616.978053
262,1021258.2764
263,178494.78656
264,3436225.9281
265,307086.81588
266,933523.0776
267,472889.83105
268,700231.11298
269,1433989.7879
270,952200.86656
271,940662.50636
272,178494.78656
273,3436225.9281
274,463216.6591
275,87616.978053
276,933523.0776
277,952200.86656
278,649473.29667
279,940662.50636
280,600609.61201
281,443955.19272
282,60639.599643
283,940662.50636
284,952200.86656
285,63669.860397
286,745824.2861
287,-20031.45225
288,957726.10867
289,526514.003
290,4633983.6435
291,307086.81588
292,1162115.7685
293,1314798.3086
294,3023244.1827
295,1078433.479
296,1744867.0214
297,230895.32646
298,1162115.7685
299,188207.33971
300,2333457.115
301,338179.41531
302,933523.0776
303,230895.32646
304,472889.83105
305,158829.56038
306,1314798.3086
307,87616.978053
308,60639.599643
309,4633983.6435
310,700231.11298
311,443955.19272
312,1078433.479
313,188207.33971
314,649473.29667
315,463216.6591
316,90895.097659
317,-45190.86744
318,940662.50636
319,1021258.2764
320,307086.81588
321,178494.78656
322,649473.29667
323,230895.32646
324,-45190.86744
325,87616.978053
326,1433989.7879
327,1021258.2764
328,90895.097659
329,1162115.7685
330,63669.860397
331,3436225.9281
332,443955.19272
333,2333457.115
334,463216.6591
335,1222527.9609
336,757693.83154
337,-20031.45225
338,957726.10867
339,230895.32646
340,649473.29667
341,1222527.9609
342,338179.41531
343,-20031.45225
344,957726.10867
345,4633983.6435
346,307086.81588
347,792420.11263
348,63669.860397
349,649473.29667
350,1078433.479
351,1432628.2409
352,957726.10867
353,443955.19272
354,700231.11298
355,770444.25177
356,745824.2861
357,600609.61201
358,-45190.86744
359,87616.978053
360,60639.599643
361,1021258.2764
362,4633983.6435
363,1162115.7685
364,940662.50636
365,600609.61201
366,307086.81588
367,230895.32646
368,745824.2861
369,443955.19272
370,463216.6591
371,188207.33971
372,933523.0776
373,952200.86656
374,230895.32646
375,1078433.479
376,63669.860397
377,3023244.1827
378,537089.85441
379,700231.11298
380,307086.81588
381,230895.32646
382,526514.003
383,472889.83105
384,4633983.6435
385,957726.10867
386,1314798.3086
387,745824.2861
388,649473.29667
389,87616.978053
390,87616.978053
391,307086.81588
392,178494.78656
393,90895.097659
394,741964.53235
395,537089.85441
396,700231.11298
397,63669.860397
398,3436225.9281
399,933523.0776
400,338179.41531
401,87616.978053
402,957726.10867
403,649473.29667
404,1433989.7879
405,952200.86656
406,178494.78656
407,649473.29667
408,537089.85441
409,307086.81588
410,178494.78656
411,741964.53235
412,537089.85441
413,338179.41531
414,463216.6591
415,-20031.45225
416,60639.599643
417,2333457.115
418,463216.6591
419,230895.32646
420,87616.978053
421,4633983.6435
422,957726.10867
423,443955.19272
424,700231.11298
425,63669.860397
426,1000594.9607
427,230895.32646
428,1222527.9609
429,757693.83154
430,188207.33971
431,463216.6591
432,87616.978053
433,63669.860397
434,178494.78656
435,700231.11298
436,741964.53235
437,1162115.7685
438,770444.25177
439,3436225.9281
440,1000594.9607
441,2333457.115
442,1222527.9609
443,338179.41531
444,957726.10867
445,792420.11263
446,1222527.9609
447,338179.41531
448,957726.10867
449,741964.53235
450,307086.81588
451,1162115.7685
452,792420.11263
453,1314798.3086
454,1078433.479
455,472889.83105
456,443955.19272
457,1000594.9607
458,1433989.7879
459,-20031.45225
460,4633983.6435
461,741964.53235
462,700231.11298
463,63669.860397
464,463216.6591
465,230895.32646
466,757693.83154
467,940662.50636
468,4633983.6435
469,1162115.7685
470,60639.599643
471,792420.11263
472,90895.097659
473,60639.599643
474,230895.32646
475,472889.83105
476,4633983.6435
477,745824.2861
478,443955.19272
479,90895.097659
480,1000594.9607
481,537089.85441
482,87616.978053
483,940662.50636
484,957726.10867
485,443955.19272
486,63669.860397
487,600609.61201
488,537089.85441
489,338179.41531
490,472889.83105
491,87616.978053
492,957726.10867
493,307086.81588
494,230895.32646
495,745824.2861
496,649473.29667
497,1744867.0214
498,700231.11298
499,60639.599643
500,188207.33971
501,600609.61201
502,338179.41531
503,280244.15106
504,188207.33971
505,87616.978053
506,443955.19272
507,307086.81588
508,230895.32646
509,63669.860397
510,188207.33971
511,745824.2861
512,338179.41531
513,338179.41531
514,-20031.45225
515,526514.003
516,4633983.6435
517,1314798.3086
518,280244.15106
519,188207.33971
520,933523.0776
521,60639.599643
522,338179.41531
523,472889.83105
524,4633983.6435
525,158829.56038
526,87616.978053
527,600609.61201
528,1078433.479
529,4633983.6435
530,158829.56038
531,443955.19272
532,307086.81588
533,230895.32646
534,63669.860397
535,537089.85441
536,745824.2861
537,443955.19272
538,537089.85441
539,230895.32646
540,1432628.2409
541,952200.86656
542,770444.25177
543,87616.978053
544,338179.41531
545,280244.15106
546,87616.978053
547,60639.599643
548,307086.81588
549,443955.19272
550,700231.11298
551,338179.41531
552,87616.978053
553,537089.85441
554,700231.11298
555,933523.0776
556,952200.86656
557,230895.32646
558,700231.11298
559,158829.56038
560,87616.978053
561,338179.41531
562,1744867.0214
563,188207.33971
564,60639.599643
565,4633983.6435
566,307086.81588
567,770444.25177
568,1078433.479
569,1000594.9607
570,537089.85441
571,-20031.45225
572,60639.599643
573,158829.56038
574,188207.33971
575,745824.2861
576,463216.6591
577,87616.978053
578,4633983.6435
579,957726.10867
580,338179.41531
581,537089.85441
582,-45190.86744
583,745824.2861
584,443955.19272
585,600609.61201
586,770444.25177
587,1078433.479
588,1000594.9607
589,537089.85441
590,933523.0776
591,537089.85441
592,87616.978053
593,933523.0776
594,-20031.45225
595,526514.003
596,158829.56038
597,4633983.6435
598,338179.41531
599,3023244.1827
600,230895.32646
601,1222527.9609
602,338179.41531
603,1021258.2764
604,1138437.7764
605,649473.29667
606,443955.19272
607,338179.41531
608,757693.83154
609,957726.10867
610,1162115.7685
611,230895.32646
612,63669.860397
613,3023244.1827
614,649473.29667
615,1078433.479
616,1222527.9609
617,87616.978053
618,338179.41531
619,188207.33971
620,940662.50636
621,600609.61201
622,537089.85441
623,745824.2861
624,1744867.0214
625,1433989.7879
626,63669.860397
627,90895.097659
628,1162115.7685
629,188207.33971
630,933523.0776
631,230895.32646
632,1432628.2409
633,90895.097659
634,745824.2861
635,649473.29667
636,-20031.45225
637,63669.860397
638,649473.29667
639,700231.11298
640,957726.10867
641,188207.33971
642,280244.15106
643,188207.33971
644,1432628.2409
645,4633983.6435
646,957726.10867
647,158829.56038
648,1314798.3086
649,230895.32646
650,649473.29667
651,63669.860397
652,933523.0776
653,940662.50636
654,957726.10867
655,443955.19272
656,1000594.9607
657,537089.85441
658,1744867.0214
659,230895.32646
660,63669.860397
661,472889.83105
662,952200.86656
663,90895.097659
664,600609.61201
665,940662.50636
666,957726.10867
667,1744867.0214
668,60639.599643
669,443955.19272
670,90895.097659
671,770444.25177
672,537089.85441
673,87616.978053
674,-20031.45225
675,1021258.2764
676,178494.78656
677,3436225.9281
678,87616.978053
679,940662.50636
680,307086.81588
681,472889.83105
682,952200.86656
683,90895.097659
684,443955.19272
685,158829.56038
686,600609.61201
687,537089.85441
688,230895.32646
689,60639.599643
690,4633983.6435
691,63669.860397
692,952200.86656
693,188207.33971
694,1000594.9607
695,87616.978053
696,940662.50636
697,741964.53235
698,60639.599643
699,1314798.3086
700,63669.860397
701,649473.29667
702,700231.11298
703,463216.6591
704,90895.097659
705,-45190.86744
706,87616.978053
707,770444.25177
708,1000594.9607
709,537089.85441
710,940662.50636
711,472889.83105
712,952200.86656
713,770444.25177
714,63669.860397
715,745824.2861
716,600609.61201
717,307086.81588
718,60639.599643
719,1432628.2409
720,472889.83105
721,700231.11298
722,957726.10867
723,158829.56038
724,188207.33971
725,338179.41531
726,188207.33971
727,60639.599643
728,307086.81588
729,440398.66479
730,649473.29667
731,933523.0776
732,472889.83105
733,4633983.6435
734,745824.2861
735,307086.81588
736,700231.11298
737,87616.978053
738,-20031.45225
739,649473.29667
740,700231.11298
741,443955.19272
742,338179.41531
743,1222527.9609
744,757693.83154
745,307086.81588
746,1162115.7685
747,60639.599643
748,792420.11263
749,63669.860397
750,700231.11298
751,1078433.479
752,463216.6591
753,90895.097659
754,188207.33971
755,933523.0776
756,60639.599643
757,338179.41531
758,472889.83105
759,745824.2861
760,443955.19272
761,600609.61201
762,770444.25177
763,1078433.479
764,1000594.9607
765,-45190.86744
766,-20031.45225
767,526514.003
768,60639.599643
769,63669.860397
770,3436225.9281
771,649473.29667
772,2333457.115
773,230895.32646
774,178494.78656
775,90895.097659
776,700231.11298
777,63669.860397
778,443955.19272
779,1222527.9609
780,338179.41531
781,1021258.2764
782,600609.61201
783,338179.41531
784,757693.83154
785,1162115.7685
786,63669.860397
787,463216.6591
788,1432628.2409
789,526514.003
790,472889.83105
791,957726.10867
792,90895.097659
793,649473.29667
794,600609.61201
795,463216.6591
796,1432628.2409
797,1314798.3086
798,188207.33971
799,745824.2861
800,649473.29667
801,600609.61201
802,1744867.0214
803,307086.81588
804,933523.0776
805,-20031.45225
806,700231.11298
807,443955.19272
808,600609.61201
809,338179.41531
810,-45190.86744
811,178494.78656
812,1744867.0214
813,188207.33971
814,933523.0776
815,60639.599643
816,940662.50636
817,87616.978053
818,443955.19272
819,600609.61201
820,3023244.1827
821,700231.11298
822,87616.978053
823,526514.003
824,307086.81588
825,4633983.6435
826,60639.599643
827,700231.11298
828,757693.83154
829,-20031.45225
830,957726.10867
831,741964.53235
832,792420.11263
833,1314798.3086
834,63669.860397
835,3023244.1827
836,700231.11298
837,87616.978053
838,1433989.7879
839,526514.003
840,307086.81588
841,4633983.6435
842,60639.599643
843,463216.6591
844,230895.32646
845,526514.003
846,63669.860397
847,472889.83105
848,700231.11298
849,957726.10867
850,90895.097659
851,158829.56038
852,87616.978053
853,188207.33971
854,60639.599643
855,940662.50636
856,770444.25177
857,63669.860397
858,537089.85441
859,472889.83105
860,4633983.6435
861,745824.2861
862,600609.61201
863,87616.978053
864,472889.83105
865,952200.86656
866,700231.11298
867,443955.19272
868,940662.50636
869,188207.33971
870,1744867.0214
871,-20031.45225
872,230895.32646
873,526514.003
874,63669.860397
875,472889.83105
876,188207.33971
877,87616.978053
878,463216.6591
879,338179.41531
880,-45190.86744
881,952200.86656
882,1021258.2764
883,178494.78656
884,90895.097659
885,700231.11298
886,63669.860397
887,463216.6591
888,230895.32646
889,940662.50636
890,188207.33971
891,60639.599643
892,649473.29667
893,1222527.9609
894,-20031.45225
895,1162115.7685
896,1314798.3086
897,3023244.1827
898,700231.11298
899,60639.599643
900,472889.83105
901,158829.56038
902,443955.19272
903,600609.61201
904,770444.25177
905,1078433.479
906,87616.978053
907,940662.50636
908,1021258.2764
909,526514.003
910,4633983.6435
911,90895.097659
912,1314798.3086
913,63669.860397
914,649473.29667
915,2333457.115
916,4633983.6435
917,940662.50636
918,952200.86656
919,63669.860397
920,537089.85441
921,700231.11298
922,1744867.0214
923,230895.32646
924,1432628.2409
925,63669.860397
926,472889.83105
927,4633983.6435
928,700231.11298
929,957726.10867
930,87616.978053
931,338179.41531
932,1744867.0214
933,933523.0776
934,4633983.6435
935,87616.978053
936,1078433.479
937,1000594.9607
938,700231.11298
939,280244.15106
940,933523.0776
941,1432628.2409
942,952200.86656
943,957726.10867
944,1000594.9607
945,307086.81588
946,526514.003
947,63669.860397
948,188207.33971
949,745824.2861
950,649473.29667
951,87616.978053
952,4633983.6435
953,90895.097659
954,957726.10867
955,158829.56038
956,63669.860397
957,600609.61201
958,537089.85441
959,87616.978053
960,60639.599643
961,307086.81588
962,770444.25177
963,230895.32646
964,280244.15106
965,472889.83105
966,90895.097659
967,957726.10867
968,443955.19272
969,770444.25177
970,745824.2861
971,1000594.9607
972,537089.85441
973,940662.50636
974,741964.53235
975,60639.599643
976,63669.860397
977,463216.6591
978,230895.32646
979,230895.32646
980,63669.860397
981,178494.78656
982,3436225.9281
983,2333457.115
984,338179.41531
985,1162115.7685
986,60639.599643
987,63669.860397
988,649473.29667
989,90895.097659
990,1744867.0214
991,-20031.45225
992,957726.10867
993,158829.56038
994,463216.6591
995,230895.32646
996,526514.003
997,63669.860397
998,700231.11298
999,280244.15106
1000,1433989.7879
1001,952200.86656
1002,940662.50636
1003,-20031.45225
1004,90895.097659
1005,1162115.7685
1006,63669.860397
1007,463216.6591
1008,60639.599643
1009,443955.19272
1010,600609.61201
1011,1000594.9607
1012,338179.41531
1013,933523.0776
1014,952200.86656
1015,338179.41531
1016,230895.32646
1017,63669.860397
1018,741964.53235
1019,4633983.6435
1020,230895.32646
1021,3023244.1827
1022,649473.29667
1023,1078433.479
1024,90895.097659
1025,178494.78656
1026,741964.53235
1027,1162115.7685
1028,338179.41531
1029,2333457.115
1030,338179.41531
1031,757693.83154
1032,-20031.45225
1033,526514.003
1034,60639.599643
1035,3023244.1827
1036,649473.29667
1037,1744867.0214
1038,526514.003
1039,957726.10867
1040,158829.56038
1041,600609.61201
1042,-45190.86744
1043,472889.83105
1044,4633983.6435
1045,952200.86656
1046,745824.2861
1047,443955.19272
1048,1078433.479
1049,1000594.9607
1050,3023244.1827
1051,338179.41531
1052,757693.83154
1053,188207.33971
1054,307086.81588
1055,933523.0776
1056,745824.2861
1057,443955.19272
1058,307086.81588
1059,1078433.479
1060,63669.860397
1061,3023244.1827
1062,700231.11298
1063,1744867.0214
1064,526514.003
1065,63669.860397
1066,472889.83105
1067,700231.11298
1068,90895.097659
1069,649473.29667
1070,188207.33971
1071,526514.003
1072,338179.41531
1073,-20031.45225
1074,188207.33971
1075,741964.53235
1076,230895.32646
1077,3023244.1827
1078,463216.6591
1079,90895.097659
1080,1021258.2764
1081,63669.860397
1082,700231.11298
1083,741964.53235
1084,3436225.9281
1085,188207.33971
1086,338179.41531
1087,1433989.7879
1088,307086.81588
1089,90895.097659
1090,700231.11298
1091,63669.860397
1092,1744867.0214
1093,307086.81588
1094,230895.32646
1095,1432628.2409
1096,700231.11298
1097,600609.61201
1098,-45190.86744
1099,933523.0776
1100,4633983.6435
1101,63669.860397
1102,700231.11298
1103,745824.2861
1104,443955.19272
1105,1000594.9607
1106,188207.33971
1107,952200.86656
1108,230895.32646
1109,-20031.45225
1110,472889.83105
1111,649473.29667
1112,90895.097659
1113,463216.6591
1114,230895.32646
1115,1432628.2409
1116,957726.10867
1117,158829.56038
1118,443955.19272
1119,87616.978053
1120,600609.61201
1121,338179.41531
1122,188207.33971
1123,2146758.5498
1124,440398.66479
1125,649473.29667
1126,60639.599643
1127,472889.83105
1128,700231.11298
1129,443955.19272
1130,158829.56038
1131,770444.25177
1132,1000594.9607
1133,537089.85441
1134,60639.599643
1135,745824.2861
1136,443955.19272
1137,307086.81588
1138,1000594.9607
1139,63669.860397
1140,-20031.45225
1141,741964.53235
1142,4633983.6435
1143,1162115.7685
1144,230895.32646
1145,3023244.1827
1146,700231.11298
1147,1222527.9609
1148,-20031.45225
1149,940662.50636
1150,957726.10867
1151,188207.33971
1152,4633983.6435
1153,1078433.479
1154,338179.41531
1155,4633983.6435
1156,952200.86656
1157,745824.2861
1158,443955.19272
1159,770444.25177
1160,1078433.479
1161,537089.85441
1162,307086.81588
1163,1314798.3086
1164,649473.29667
1165,338179.41531
1166,338179.41531
1167,4633983.6435
1168,443955.19272
1169,63669.860397
1170,537089.85441
1171,933523.0776
1172,230895.32646
1173,63669.860397
1174,1000594.9607
1175,3023244.1827
1176,537089.85441
1177,933523.0776
1178,1432628.2409
1179,526514.003
1180,472889.83105
1181,60639.599643
1182,1314798.3086
1183,600609.61201
1184,463216.6591
1185,933523.0776
1186,700231.11298
1187,770444.25177
1188,1000594.9607
1189,3023244.1827
1190,537089.85441
1191,307086.81588
1192,1433989.7879
1193,952200.86656
1194,63669.860397
1195,178494.78656
1196,649473.29667
1197,1162115.7685
1198,188207.33971
1199,87616.978053
1200,952200.86656
1201,1021258.2764
1202,-20031.45225
1203,307086.81588
1204,649473.29667
1205,90895.097659
1206,1162115.7685
1207,3436225.9281
1208,338179.41531
1209,230895.32646
1210,87616.978053
1211,1433989.7879
1212,940662.50636
1213,4633983.6435
1214,90895.097659
1215,1162115.7685
1216,63669.860397
1217,2333457.115
1218,463216.6591
1219,933523.0776
1220,230895.32646
1221,63669.860397
1222,472889.83105
1223,957726.10867
1224,940662.50636
1225,307086.81588
1226,1162115.7685
1227,745824.2861
1228,2146758.5498
1229,463216.6591
1230,90895.097659
1231,-45190.86744
1232,87616.978053
1233,-20031.45225
1234,307086.81588
1235,90895.097659
1236,741964.53235
1237,537089.85441
1238,1162115.7685
1239,2333457.115
1240,463216.6591
1241,338179.41531
1242,940662.50636
1243,1021258.2764
1244,188207.33971
1245,230895.32646
1246,700231.11298
1247,2146758.5498
1248,90895.097659
1249,940662.50636
1250,952200.86656
1251,307086.81588
1252,158829.56038
1253,745824.2861
1254,-45190.86744
1255,1433989.7879
1256,952200.86656
1257,1021258.2764
1258,537089.85441
1259,63669.860397
1260,443955.19272
1261,2333457.115
1262,230895.32646
1263,940662.50636
1264,1021258.2764
1265,649473.29667
1266,90895.097659
1267,741964.53235
1268,537089.85441
1269,933523.0776
1270,4633983.6435
1271,158829.56038
1272,952200.86656
1273,770444.25177
1274,230895.32646
1275,537089.85441
1276,87616.978053
1277,933523.0776
1278,4633983.6435
1279,472889.83105
1280,952200.86656
1281,957726.10867
1282,443955.19272
1283,63669.860397
1284,338179.41531
1285,600609.61201
1286,537089.85441
1287,188207.33971
1288,60639.599643
1289,472889.83105
1290,158829.56038
1291,87616.978053
1292,600609.61201
1293,230895.32646
1294,63669.860397
1295,700231.11298
1296,1433989.7879
1297,952200.86656
1298,940662.50636
1299,307086.81588
1300,700231.11298
1301,3436225.9281
1302,463216.6591
1303,307086.81588
1304,63669.860397
1305,957726.10867
1306,188207.33971
1307,443955.19272
1308,600609.61201
1309,338179.41531
1310,188207.33971
1311,741964.53235
1312,4633983.6435
1313,792420.11263
1314,1078433.479
1315,90895.097659
1316,952200.86656
1317,338179.41531
1318,188207.33971
1319,1138437.7764
1320,940662.50636
1321,537089.85441
1322,307086.81588
1323,745824.2861
1324,443955.19272
1325,2146758.5498
1326,463216.6591
1327,700231.11298
1328,1222527.9609
1329,338179.41531
1330,757693.83154
1331,741964.53235
1332,4633983.6435
1333,1162115.7685
1334,60639.599643
1335,792420.11263
1336,63669.860397
1337,1744867.0214
1338,307086.81588
1339,230895.32646
1340,63669.860397
1341,649473.29667
1342,3436225.9281
1343,443955.19272
1344,2333457.115
1345,472889.83105
1346,4633983.6435
1347,87616.978053
1348,60639.599643
1349,158829.56038
1350,1314798.3086
1351,230895.32646
1352,745824.2861
1353,463216.6591
1354,472889.83105
1355,952200.86656
1356,957726.10867
1357,600609.61201
1358,537089.85441
1359,933523.0776
1360,338179.41531
1361,4633983.6435
1362,158829.56038
1363,87616.978053
1364,745824.2861
1365,443955.19272
1366,600609.61201
1367,230895.32646
1368,3023244.1827
1369,1744867.0214
1370,957726.10867
1371,463216.6591
1372,1222527.9609
1373,952200.86656
1374,-20031.45225
1375,537089.85441
1376,307086.81588
1377,2146758.5498
1378,280244.15106
1379,933523.0776
1380,338179.41531
1381,443955.19272
1382,1000594.9607
1383,63669.860397
1384,-45190.86744
1385,307086.81588
1386,700231.11298
1387,338179.41531
1388,230895.32646
1389,1433989.7879
1390,90895.097659
1391,537089.85441
1392,700231.11298
1393,443955.19272
1394,338179.41531
1395,2333457.115
1396,280244.15106
1397,4633983.6435
1398,87616.978053
1399,745824.2861
1400,600609.61201
1401,230895.32646
1402,1078433.479
1403,3023244.1827
1404,933523.0776
1405,4633983.6435
1406,307086.81588
1407,952200.86656
1408,770444.25177
1409,600609.61201
1410,1222527.9609
1411,957726.10867
1412,188207.33971
1413,1162115.7685
1414,757693.83154
1415,526514.003
1416,188207.33971
1417,230895.32646
1418,63669.860397
1419,3023244.1827
1420,700231.11298
1421,463216.6591
1422,87616.978053
1423,60639.599643
1424,4633983.6435
1425,472889.83105
1426,952200.86656
1427,770444.25177
1428,63669.860397
1429,745824.2861
1430,1000594.9607
1431,230895.32646
1432,87616.978053
1433,307086.81588
1434,90895.097659
1435,957726.10867
1436,700231.11298
1437,745824.2861
1438,338179.41531
1439,537089.85441
1440,757693.83154
1441,307086.81588
1442,230895.32646
1443,3023244.1827
1444,649473.29667
1445,700231.11298
1446,90895.097659
1447,-45190.86744
1448,87616.978053
1449,933523.0776
1450,90895.097659
1451,940662.50636
1452,338179.41531
1453,933523.0776
1454,940662.50636
1455,526514.003
1456,1138437.7764
1457,4633983.6435
1458,230895.32646
1459,1314798.3086
1460,700231.11298
1461,952200.86656
1462,649473.29667
1463,63669.860397
1464,443955.19272
1465,338179.41531
1466,2333457.115
1467,463216.6591
1468,4633983.6435
1469,63669.860397
1470,472889.83105
1471,700231.11298
1472,1000594.9607
1473,338179.41531
1474,338179.41531
1475,940662.50636
1476,745824.2861
1477,443955.19272
1478,600609.61201
1479,230895.32646
1480,1078433.479
1481,1000594.9607
1482,63669.860397
1483,537089.85441
1484,1021258.2764
1485,307086.81588
1486,178494.78656
1487,537089.85441
1488,940662.50636
1489,526514.003
1490,188207.33971
1491,1314798.3086
1492,745824.2861
1493,649473.29667
1494,700231.11298
1495,280244.15106
1496,188207.33971
1497,-20031.45225
1498,526514.003
1499,472889.83105
1500,4633983.6435
1501,307086.81588
1502,230895.32646
1503,745824.2861
1504,600609.61201
1505,230895.32646
1506,-20031.45225
1507,649473.29667
1508,957726.10867
1509,537089.85441
1510,188207.33971
1511,338179.41531
1512,-45190.86744
1513,87616.978053
1514,933523.0776
1515,60639.599643
1516,1000594.9607
1517,338179.41531
1518,1744867.0214
1519,307086.81588
1520,1432628.2409
1521,-20031.45225
1522,700231.11298
1523,957726.10867
1524,90895.097659
1525,745824.2861
1526,443955.19272
1527,463216.6591
1528,188207.33971
1529,933523.0776
1530,4633983.6435
1531,87616.978053
1532,745824.2861
1533,307086.81588
1534,230895.32646
1535,3023244.1827
1536,537089.85441
1537,700231.11298
1538,87616.978053
1539,1021258.2764
1540,-20031.45225
1541,741964.53235
1542,537089.85441
1543,3436225.9281
1544,443955.19272
1545,472889.83105
1546,4633983.6435
1547,940662.50636
1548,158829.56038
1549,952200.86656
1550,443955.19272
1551,770444.25177
1552,537089.85441
1553,700231.11298
1554,940662.50636
1555,307086.81588
1556,90895.097659
1557,741964.53235
1558,700231.11298
1559,2333457.115
1560,463216.6591
1561,-45190.86744
1562,940662.50636
1563,649473.29667
1564,741964.53235
1565,537089.85441
1566,700231.11298
1567,1162115.7685
1568,3436225.9281
1569,443955.19272
1570,2333457.115
1571,230895.32646
1572,60639.599643
1573,700231.11298
1574,770444.25177
1575,338179.41531
1576,757693.83154
1577,526514.003
1578,188207.33971
1579,741964.53235
1580,60639.599643
1581,230895.32646
1582,3023244.1827
1583,700231.11298
1584,87616.978053
1585,338179.41531
1586,649473.29667
1587,537089.85441
1588,307086.81588
1589,1162115.7685
1590,230895.32646
1591,700231.11298
1592,178494.78656
1593,741964.53235
1594,3436225.9281
1595,443955.19272
1596,87616.978053
1597,2333457.115
1598,338179.41531
1599,933523.0776
1600,-20031.45225
1601,526514.003
1602,1138437.7764
1603,230895.32646
1604,1314798.3086
1605,1222527.9609
1606,-20031.45225
1607,940662.50636
1608,957726.10867
1609,188207.33971
1610,307086.81588
1611,792420.11263
1612,649473.29667
1613,463216.6591
1614,1222527.9609
1615,757693.83154
1616,338179.41531
1617,952200.86656
1618,1078433.479
1619,537089.85441
1620,472889.83105
1621,307086.81588
1622,158829.56038
1623,4633983.6435
1624,745824.2861
1625,1314798.3086
1626,1222527.9609
1627,-20031.45225
1628,1138437.7764
1629,1162115.7685
