Id,Prediction
303,211997.35962
304,481037.96899
305,327150.38737
306,1157789.8807
307,76622.482225
308,367247.65223
309,4999836.5688
310,445767.80498
311,384988.30227
312,1030828.0426
313,217909.97477
314,676374.66619
315,520284.07448
316,213644.35894
317,288314.05262
318,341116.64568
319,742498.35049
320,591128.36615
321,383675.98117
322,676374.66619
323,211997.35962
324,288314.05262
325,76622.482225
326,1000207.0729
327,742498.35049
328,213644.35894
329,1124748.3009
330,227540.5009
331,5296489.9147
332,384988.30227
333,1568128.9824
334,520284.07448
335,1294831.4792
336,965705.74677
337,99249.416811
338,1257599.5036
339,211997.35962
340,676374.66619
341,1294831.4792
342,529908.46632
343,99249.416811
344,1257599.5036
345,4999836.5688
346,591128.36615
347,807424.73866
348,227540.5009
349,676374.66619
350,1030828.0426
351,1026288.898
352,1257599.5036
353,384988.30227
354,445767.80498
355,824345.50919
356,784743.56753
357,444273.34733
358,288314.05262
359,76622.482225
360,367247.65223
361,742498.35049
362,4999836.5688
363,1124748.3009
364,341116.64568
365,444273.34733
366,591128.36615
367,211997.35962
368,784743.56753
369,384988.30227
370,520284.07448
371,217909.97477
372,1323582.5163
373,618954.16839
374,211997.35962
375,1030828.0426
376,227540.5009
377,2276979.1788
378,447104.70741
379,445767.80498
380,591128.36615
381,211997.35962
382,468043.09487
383,481037.96899
384,4999836.5688
385,1257599.5036
386,1157789.8807
387,784743.56753
388,676374.66619
389,76622.482225
390,76622.482225
391,591128.36615
392,383675.98117
393,213644.35894
394,590683.91627
395,447104.70741
396,445767.80498
397,227540.5009
398,5296489.9147
399,1323582.5163
400,529908.46632
401,76622.482225
402,1257599.5036
403,676374.66619
404,1000207.0729
405,618954.16839
406,383675.98117
407,676374.66619
408,447104.70741
409,591128.36615
410,383675.98117
411,590683.91627
412,447104.70741
413,529908.46632
414,520284.07448
415,99249.416811
416,367247.65223
417,1568128.9824
418,520284.07448
419,211997.35962
420,76622.482225
421,4999836.5688
422,1257599.5036
423,384988.30227
424,445767.80498
425,227540.5009
426,845211.5238
427,211997.35962
428,1294831.4792
429,965705.74677
430,217909.97477
431,520284.07448
432,76622.482225
433,227540.5009
434,383675.98117
435,445767.80498
436,590683.91627
437,1124748.3009
438,824345.50919
439,5296489.9147
440,845211.5238
441,1568128.9824
442,1294831.4792
443,529908.46632
444,1257599.5036
445,807424.73866
446,1294831.4792
447,529908.46632
448,1257599.5036
449,590683.91627
450,591128.36615
451,1124748.3009
452,807424.73866
453,1157789.8807
454,1030828.0426
455,481037.96899
456,384988.30227
457,845211.5238
458,1000207.0729
459,99249.416811
460,4999836.5688
461,590683.91627
462,445767.80498
463,227540.5009
464,520284.07448
465,211997.35962
466,965705.74677
467,341116.64568
468,4999836.5688
469,1124748.3009
470,367247.65223
471,807424.73866
472,213644.35894
473,367247.65223
474,211997.35962
475,481037.96899
476,4999836.5688
477,784743.56753
478,384988.30227
479,213644.35894
480,845211.5238
481,447104.70741
482,76622.482225
483,341116.64568
484,1257599.5036
485,384988.30227
486,227540.5009
487,444273.34733
488,447104.70741
489,529908.46632
490,481037.96899
491,76622.482225
492,1257599.5036
493,591128.36615
494,211997.35962
495,784743.56753
496,676374.66619
497,723345.21315
498,445767.80498
499,367247.65223
500,217909.97477
501,444273.34733
502,529908.46632
503,434516.1215
504,217909.97477
505,76622.482225
506,384988.30227
507,591128.36615
508,211997.35962
509,227540.5009
510,217909.97477
511,784743.56753
512,529908.46632
513,529908.46632
514,99249.416811
515,468043.09487
516,4999836.5688
517,1157789.8807
518,434516.1215
519,217909.97477
520,1323582.5163
521,367247.65223
522,529908.46632
523,481037.96899
524,4999836.5688
525,327150.38737
526,76622.482225
527,444273.34733
528,1030828.0426
529,4999836.5688
530,327150.38737
531,384988.30227
532,591128.36615
533,211997.35962
534,227540.5009
535,447104.70741
536,784743.56753
537,384988.30227
538,447104.70741
539,211997.35962
540,1026288.898
541,618954.16839
542,824345.50919
543,76622.482225
544,529908.46632
545,434516.1215
546,76622.482225
547,367247.65223
548,591128.36615
549,384988.30227
550,445767.80498
551,529908.46632
552,76622.482225
553,447104.70741
554,445767.80498
555,1323582.5163
556,618954.16839
557,211997.35962
558,445767.80498
559,327150.38737
560,76622.482225
561,529908.46632
562,723345.21315
563,217909.97477
564,367247.65223
565,4999836.5688
566,591128.36615
567,824345.50919
568,1030828.0426
569,845211.5238
570,447104.70741
571,99249.416811
572,367247.65223
573,327150.38737
574,217909.97477
575,784743.56753
576,520284.07448
577,76622.482225
578,4999836.5688
579,1257599.5036
580,529908.46632
581,447104.70741
582,288314.05262
583,784743.56753
584,384988.30227
585,444273.34733
586,824345.50919
587,1030828.0426
588,845211.5238
589,447104.70741
590,1323582.5163
591,447104.70741
592,76622.482225
593,1323582.5163
594,99249.416811
595,468043.09487
596,327150.38737
597,4999836.5688
598,529908.46632
599,2276979.1788
600,211997.35962
601,1294831.4792
602,529908.46632
603,742498.35049
604,971479.57995
605,676374.66619
606,384988.30227
607,529908.46632
608,965705.74677
609,1257599.5036
610,1124748.3009
611,211997.35962
612,227540.5009
613,2276979.1788
614,676374.66619
615,1030828.0426
616,1294831.4792
617,76622.482225
618,529908.46632
619,217909.97477
620,341116.64568
621,444273.34733
622,447104.70741
623,784743.56753
624,723345.21315
625,1000207.0729
626,227540.5009
627,213644.35894
628,1124748.3009
629,217909.97477
630,1323582.5163
631,211997.35962
632,1026288.898
633,213644.35894
634,784743.56753
635,676374.66619
636,99249.416811
637,227540.5009
638,676374.66619
639,445767.80498
640,1257599.5036
641,217909.97477
642,434516.1215
643,217909.97477
644,1026288.898
645,4999836.5688
646,1257599.5036
647,327150.38737
648,1157789.8807
649,211997.35962
650,676374.66619
651,227540.5009
652,1323582.5163
653,341116.64568
654,1257599.5036
655,384988.30227
656,845211.5238
657,447104.70741
658,723345.21315
659,211997.35962
660,227540.5009
661,481037.96899
662,618954.16839
663,213644.35894
664,444273.34733
665,341116.64568
666,1257599.5036
667,723345.21315
668,367247.65223
669,384988.30227
670,213644.35894
671,824345.50919
672,447104.70741
673,76622.482225
674,99249.416811
675,742498.35049
676,383675.98117
677,5296489.9147
678,76622.482225
679,341116.64568
680,591128.36615
681,481037.96899
682,618954.16839
683,213644.35894
684,384988.30227
685,327150.38737
686,444273.34733
687,447104.70741
688,211997.35962
689,367247.65223
690,4999836.5688
691,227540.5009
692,618954.16839
693,217909.97477
694,845211.5238
695,76622.482225
696,341116.64568
697,590683.91627
698,367247.65223
699,1157789.8807
700,227540.5009
701,676374.66619
702,445767.80498
703,520284.07448
704,213644.35894
705,288314.05262
706,76622.482225
707,824345.50919
708,845211.5238
709,447104.70741
710,341116.64568
711,481037.96899
712,618954.16839
713,824345.50919
714,227540.5009
715,784743.56753
716,444273.34733
717,591128.36615
718,367247.65223
719,1026288.898
720,481037.96899
721,445767.80498
722,1257599.5036
723,327150.38737
724,217909.97477
725,529908.46632
726,217909.97477
727,367247.65223
728,591128.36615
729,503682.01782
730,676374.66619
731,1323582.5163
732,481037.96899
733,4999836.5688
734,784743.56753
735,591128.36615
736,445767.80498
737,76622.482225
738,99249.416811
739,676374.66619
740,445767.80498
741,384988.30227
742,529908.46632
743,1294831.4792
744,965705.74677
745,591128.36615
746,1124748.3009
747,367247.65223
748,807424.73866
749,227540.5009
750,445767.80498
751,1030828.0426
752,520284.07448
753,213644.35894
754,217909.97477
755,1323582.5163
756,367247.65223
757,529908.46632
758,481037.96899
759,784743.56753
760,384988.30227
761,444273.34733
762,824345.50919
763,1030828.0426
764,845211.5238
765,288314.05262
766,99249.416811
767,468043.09487
768,367247.65223
769,227540.5009
770,5296489.9147
771,676374.66619
772,1568128.9824
773,211997.35962
774,383675.98117
775,213644.35894
776,445767.80498
777,227540.5009
778,384988.30227
779,1294831.4792
780,529908.46632
781,742498.35049
782,444273.34733
783,529908.46632
784,965705.74677
785,1124748.3009
786,227540.5009
787,520284.07448
788,1026288.898
789,468043.09487
790,481037.96899
791,1257599.5036
792,213644.35894
793,676374.66619
794,444273.34733
795,520284.07448
796,1026288.898
797,1157789.8807
798,217909.97477
799,784743.56753
800,676374.66619
801,444273.34733
802,723345.21315
803,591128.36615
804,1323582.5163
805,99249.416811
806,445767.80498
807,384988.30227
808,444273.34733
809,529908.46632
810,288314.05262
811,383675.98117
812,723345.21315
813,217909.97477
814,1323582.5163
815,367247.65223
816,341116.64568
817,76622.482225
818,384988.30227
819,444273.34733
820,2276979.1788
821,445767.80498
822,76622.482225
823,468043.09487
824,591128.36615
825,4999836.5688
826,367247.65223
827,445767.80498
828,965705.74677
829,99249.416811
830,1257599.5036
831,590683.91627
832,807424.73866
833,1157789.8807
834,227540.5009
835,2276979.1788
836,445767.80498
837,76622.482225
838,1000207.0729
839,468043.09487
840,591128.36615
841,4999836.5688
842,367247.65223
843,520284.07448
844,211997.35962
845,468043.09487
846,227540.5009
847,481037.96899
848,445767.80498
849,1257599.5036
850,213644.35894
851,327150.38737
852,76622.482225
853,217909.97477
854,367247.65223
855,341116.64568
856,824345.50919
857,227540.5009
858,447104.70741
859,481037.96899
860,4999836.5688
861,784743.56753
862,444273.34733
863,76622.482225
864,481037.96899
865,618954.16839
866,445767.80498
867,384988.30227
868,341116.64568
869,217909.97477
870,723345.21315
871,99249.416811
872,211997.35962
873,468043.09487
874,227540.5009
875,481037.96899
876,217909.97477
877,76622.482225
878,520284.07448
879,529908.46632
880,288314.05262
881,618954.16839
882,742498.35049
883,383675.98117
884,213644.35894
885,445767.80498
886,227540.5009
887,520284.07448
888,211997.35962
889,341116.64568
890,217909.97477
891,367247.65223
892,676374.66619
893,1294831.4792
894,99249.416811
895,1124748.3009
896,1157789.8807
897,2276979.1788
898,445767.80498
899,367247.65223
900,481037.96899
901,327150.38737
902,384988.30227
903,444273.34733
904,824345.50919
905,1030828.0426
906,76622.482225
907,341116.64568
908,742498.35049
909,468043.09487
910,4999836.5688
911,213644.35894
912,1157789.8807
913,227540.5009
914,676374.66619
915,1568128.9824
916,4999836.5688
917,341116.64568
918,618954.16839
919,227540.5009
920,447104.70741
921,445767.80498
922,723345.21315
923,211997.35962
924,1026288.898
925,227540.5009
926,481037.96899
927,4999836.5688
928,445767.80498
929,1257599.5036
930,76622.482225
931,529908.46632
932,723345.21315
933,1323582.5163
934,4999836.5688
935,76622.482225
936,1030828.0426
937,845211.5238
938,445767.80498
939,434516.1215
940,1323582.5163
941,1026288.898
942,618954.16839
943,1257599.5036
944,845211.5238
945,591128.36615
946,468043.09487
947,227540.5009
948,217909.97477
949,784743.56753
950,676374.66619
951,76622.482225
952,4999836.5688
953,213644.35894
954,1257599.5036
955,327150.38737
956,227540.5009
957,444273.34733
958,447104.70741
959,76622.482225
960,367247.65223
961,591128.36615
962,824345.50919
963,211997.35962
964,434516.1215
965,481037.96899
966,213644.35894
967,1257599.5036
968,384988.30227
969,824345.50919
970,784743.56753
971,845211.5238
972,447104.70741
973,341116.64568
974,590683.91627
975,367247.65223
976,227540.5009
977,520284.07448
978,211997.35962
979,211997.35962
980,227540.5009
981,383675.98117
982,5296489.9147
983,1568128.9824
984,529908.46632
985,1124748.3009
986,367247.65223
987,227540.5009
988,676374.66619
989,213644.35894
990,723345.21315
991,99249.416811
992,1257599.5036
993,327150.38737
994,520284.07448
995,211997.35962
996,468043.09487
997,227540.5009
998,445767.80498
999,434516.1215
1000,1000207.0729
1001,618954.16839
1002,341116.64568
1003,99249.416811
1004,213644.35894
1005,1124748.3009
1006,227540.5009
1007,520284.07448
1008,367247.65223
1009,384988.30227
1010,444273.34733
1011,845211.5238
1012,529908.46632
1013,1323582.5163
1014,618954.16839
1015,529908.46632
1016,211997.35962
1017,227540.5009
1018,590683.91627
1019,4999836.5688
1020,211997.35962
1021,2276979.1788
1022,676374.66619
1023,1030828.0426
1024,213644.35894
1025,383675.98117
1026,590683.91627
1027,1124748.3009
1028,529908.46632
1029,1568128.9824
1030,529908.46632
1031,965705.74677
1032,99249.416811
1033,468043.09487
1034,367247.65223
1035,2276979.1788
1036,676374.66619
1037,723345.21315
1038,468043.09487
1039,1257599.5036
1040,327150.38737
1041,444273.34733
1042,288314.05262
1043,481037.96899
1044,4999836.5688
1045,618954.16839
1046,784743.56753
1047,384988.30227
1048,1030828.0426
1049,845211.5238
1050,2276979.1788
1051,529908.46632
1052,965705.74677
1053,217909.97477
1054,591128.36615
1055,1323582.5163
1056,784743.56753
1057,384988.30227
1058,591128.36615
1059,1030828.0426
1060,227540.5009
1061,2276979.1788
1062,445767.80498
1063,723345.21315
1064,468043.09487
1065,227540.5009
1066,481037.96899
1067,445767.80498
1068,213644.35894
1069,676374.66619
1070,217909.97477
1071,468043.09487
1072,529908.46632
1073,99249.416811
1074,217909.97477
1075,590683.91627
1076,211997.35962
1077,2276979.1788
1078,520284.07448
1079,213644.35894
1080,742498.35049
1081,227540.5009
1082,445767.80498
1083,590683.91627
1084,5296489.9147
1085,217909.97477
1086,529908.46632
1087,1000207.0729
1088,591128.36615
1089,213644.35894
1090,445767.80498
1091,227540.5009
1092,723345.21315
1093,591128.36615
1094,211997.35962
1095,1026288.898
1096,445767.80498
1097,444273.34733
1098,288314.05262
1099,1323582.5163
1100,4999836.5688
1101,227540.5009
1102,445767.80498
1103,784743.56753
1104,384988.30227
1105,845211.5238
1106,217909.97477
1107,618954.16839
1108,211997.35962
1109,99249.416811
1110,481037.96899
1111,676374.66619
1112,213644.35894
1113,520284.07448
1114,211997.35962
1115,1026288.898
1116,1257599.5036
1117,327150.38737
1118,384988.30227
1119,76622.482225
1120,444273.34733
1121,529908.46632
1122,217909.97477
1123,1723567.2864
1124,503682.01782
1125,676374.66619
1126,367247.65223
1127,481037.96899
1128,445767.80498
1129,384988.30227
1130,327150.38737
1131,824345.50919
1132,845211.5238
1133,447104.70741
1134,367247.65223
1135,784743.56753
1136,384988.30227
1137,591128.36615
1138,845211.5238
1139,227540.5009
1140,99249.416811
1141,590683.91627
1142,4999836.5688
1143,1124748.3009
1144,211997.35962
1145,2276979.1788
1146,445767.80498
1147,1294831.4792
1148,99249.416811
1149,341116.64568
1150,1257599.5036
1151,217909.97477
1152,4999836.5688
1153,1030828.0426
1154,529908.46632
1155,4999836.5688
1156,618954.16839
1157,784743.56753
1158,384988.30227
1159,824345.50919
1160,1030828.0426
1161,447104.70741
1162,591128.36615
1163,1157789.8807
1164,676374.66619
1165,529908.46632
1166,529908.46632
1167,4999836.5688
1168,384988.30227
1169,227540.5009
1170,447104.70741
1171,1323582.5163
1172,211997.35962
1173,227540.5009
1174,845211.5238
1175,2276979.1788
1176,447104.70741
1177,1323582.5163
1178,1026288.898
1179,468043.09487
1180,481037.96899
1181,367247.65223
1182,1157789.8807
1183,444273.34733
1184,520284.07448
1185,1323582.5163
1186,445767.80498
1187,824345.50919
1188,845211.5238
1189,2276979.1788
1190,447104.70741
1191,591128.36615
1192,1000207.0729
1193,618954.16839
1194,227540.5009
1195,383675.98117
1196,676374.66619
1197,1124748.3009
1198,217909.97477
1199,76622.482225
1200,618954.16839
1201,742498.35049
1202,99249.416811
1203,591128.36615
1204,676374.66619
1205,213644.35894
1206,1124748.3009
1207,5296489.9147
1208,529908.46632
1209,211997.35962
1210,76622.482225
1211,1000207.0729
1212,341116.64568
1213,4999836.5688
1214,213644.35894
1215,1124748.3009
1216,227540.5009
1217,1568128.9824
1218,520284.07448
1219,1323582.5163
1220,211997.35962
1221,227540.5009
1222,481037.96899
1223,1257599.5036
1224,341116.64568
1225,591128.36615
1226,1124748.3009
1227,784743.56753
1228,1723567.2864
1229,520284.07448
1230,213644.35894
1231,288314.05262
1232,76622.482225
1233,99249.416811
1234,591128.36615
1235,213644.35894
1236,590683.91627
1237,447104.70741
1238,1124748.3009
1239,1568128.9824
1240,520284.07448
1241,529908.46632
1242,341116.64568
1243,742498.35049
1244,217909.97477
1245,211997.35962
1246,445767.80498
1247,1723567.2864
1248,213644.35894
1249,341116.64568
1250,618954.16839
1251,591128.36615
1252,327150.38737
1253,784743.56753
1254,288314.05262
1255,1000207.0729
1256,618954.16839
1257,742498.35049
1258,447104.70741
1259,227540.5009
1260,384988.30227
1261,1568128.9824
1262,211997.35962
1263,341116.64568
1264,742498.35049
1265,676374.66619
1266,213644.35894
1267,590683.91627
1268,447104.70741
1269,1323582.5163
1270,4999836.5688
1271,327150.38737
1272,618954.16839
1273,824345.50919
1274,211997.35962
1275,447104.70741
1276,76622.482225
1277,1323582.5163
1278,4999836.5688
1279,481037.96899
1280,618954.16839
1281,1257599.5036
1282,384988.30227
1283,227540.5009
1284,529908.46632
1285,444273.34733
1286,447104.70741
1287,217909.97477
1288,367247.65223
1289,481037.96899
1290,327150.38737
1291,76622.482225
1292,444273.34733
1293,211997.35962
1294,227540.5009
1295,445767.80498
1296,1000207.0729
1297,618954.16839
1298,341116.64568
1299,591128.36615
1300,445767.80498
1301,5296489.9147
1302,520284.07448
1303,591128.36615
1304,227540.5009
1305,1257599.5036
1306,217909.97477
1307,384988.30227
1308,444273.34733
1309,529908.46632
1310,217909.97477
1311,590683.91627
1312,4999836.5688
1313,807424.73866
1314,1030828.0426
1315,213644.35894
1316,618954.16839
1317,529908.46632
1318,217909.97477
1319,971479.57995
1320,341116.64568
1321,447104.70741
1322,591128.36615
1323,784743.56753
1324,384988.30227
1325,1723567.2864
1326,520284.07448
1327,445767.80498
1328,1294831.4792
1329,529908.46632
1330,965705.74677
1331,590683.91627
1332,4999836.5688
1333,1124748.3009
1334,367247.65223
1335,807424.73866
1336,227540.5009
1337,723345.21315
1338,591128.36615
1339,211997.35962
1340,227540.5009
1341,676374.66619
1342,5296489.9147
1343,384988.30227
1344,1568128.9824
1345,481037.96899
1346,4999836.5688
1347,76622.482225
1348,367247.65223
1349,327150.38737
1350,1157789.8807
1351,211997.35962
1352,784743.56753
1353,520284.07448
1354,481037.96899
1355,618954.16839
1356,1257599.5036
1357,444273.34733
1358,447104.70741
1359,1323582.5163
1360,529908.46632
1361,4999836.5688
1362,327150.38737
1363,76622.482225
1364,784743.56753
1365,384988.30227
1366,444273.34733
1367,211997.35962
1368,2276979.1788
1369,723345.21315
1370,1257599.5036
1371,520284.07448
1372,1294831.4792
1373,618954.16839
1374,99249.416811
1375,447104.70741
1376,591128.36615
1377,1723567.2864
1378,434516.1215
1379,1323582.5163
1380,529908.46632
1381,384988.30227
1382,845211.5238
1383,227540.5009
1384,288314.05262
1385,591128.36615
1386,445767.80498
1387,529908.46632
1388,211997.35962
1389,1000207.0729
1390,213644.35894
1391,447104.70741
1392,445767.80498
1393,384988.30227
1394,529908.46632
1395,1568128.9824
1396,434516.1215
1397,4999836.5688
1398,76622.482225
1399,784743.56753
1400,444273.34733
1401,211997.35962
1402,1030828.0426
1403,2276979.1788
1404,1323582.5163
1405,4999836.5688
1406,591128.36615
1407,618954.16839
1408,824345.50919
1409,444273.34733
1410,1294831.4792
1411,1257599.5036
1412,217909.97477
1413,1124748.3009
1414,965705.74677
1415,468043.09487
1416,217909.97477
1417,211997.35962
1418,227540.5009
1419,2276979.1788
1420,445767.80498
1421,520284.07448
1422,76622.482225
1423,367247.65223
1424,4999836.5688
1425,481037.96899
1426,618954.16839
1427,824345.50919
1428,227540.5009
1429,784743.56753
1430,845211.5238
1431,211997.35962
1432,76622.482225
1433,591128.36615
1434,213644.35894
1435,1257599.5036
1436,445767.80498
1437,784743.56753
1438,529908.46632
1439,447104.70741
1440,965705.74677
1441,591128.36615
1442,211997.35962
1443,2276979.1788
1444,676374.66619
1445,445767.80498
1446,213644.35894
1447,288314.05262
1448,76622.482225
1449,1323582.5163
1450,213644.35894
1451,341116.64568
1452,529908.46632
1453,1323582.5163
1454,341116.64568
1455,468043.09487
1456,971479.57995
1457,4999836.5688
1458,211997.35962
1459,1157789.8807
1460,445767.80498
1461,618954.16839
1462,676374.66619
1463,227540.5009
1464,384988.30227
1465,529908.46632
1466,1568128.9824
1467,520284.07448
1468,4999836.5688
1469,227540.5009
1470,481037.96899
1471,445767.80498
1472,845211.5238
1473,529908.46632
1474,529908.46632
1475,341116.64568
1476,784743.56753
1477,384988.30227
1478,444273.34733
1479,211997.35962
1480,1030828.0426
1481,845211.5238
1482,227540.5009
1483,447104.70741
1484,742498.35049
1485,591128.36615
1486,383675.98117
1487,447104.70741
1488,341116.64568
1489,468043.09487
1490,217909.97477
1491,1157789.8807
1492,784743.56753
1493,676374.66619
1494,445767.80498
1495,434516.1215
1496,217909.97477
1497,99249.416811
1498,468043.09487
1499,481037.96899
1500,4999836.5688
1501,591128.36615
1502,211997.35962
1503,784743.56753
1504,444273.34733
1505,211997.35962
1506,99249.416811
1507,676374.66619
1508,1257599.5036
1509,447104.70741
1510,217909.97477
1511,529908.46632
1512,288314.05262
1513,76622.482225
1514,1323582.5163
1515,367247.65223
1516,845211.5238
1517,529908.46632
1518,723345.21315
1519,591128.36615
1520,1026288.898
1521,99249.416811
1522,445767.80498
1523,1257599.5036
1524,213644.35894
1525,784743.56753
1526,384988.30227
1527,520284.07448
1528,217909.97477
1529,1323582.5163
1530,4999836.5688
1531,76622.482225
1532,784743.56753
1533,591128.36615
1534,211997.35962
1535,2276979.1788
1536,447104.70741
1537,445767.80498
1538,76622.482225
1539,742498.35049
1540,99249.416811
1541,590683.91627
1542,447104.70741
1543,5296489.9147
1544,384988.30227
1545,481037.96899
1546,4999836.5688
1547,341116.64568
1548,327150.38737
1549,618954.16839
1550,384988.30227
1551,824345.50919
1552,447104.70741
1553,445767.80498
1554,341116.64568
1555,591128.36615
1556,213644.35894
1557,590683.91627
1558,445767.80498
1559,1568128.9824
1560,520284.07448
1561,288314.05262
1562,341116.64568
1563,676374.66619
1564,590683.91627
1565,447104.70741
1566,445767.80498
1567,1124748.3009
1568,5296489.9147
1569,384988.30227
1570,1568128.9824
1571,211997.35962
1572,367247.65223
1573,445767.80498
1574,824345.50919
1575,529908.46632
1576,965705.74677
1577,468043.09487
1578,217909.97477
1579,590683.91627
1580,367247.65223
1581,211997.35962
1582,2276979.1788
1583,445767.80498
1584,76622.482225
1585,529908.46632
1586,676374.66619
1587,447104.70741
1588,591128.36615
1589,1124748.3009
1590,211997.35962
1591,445767.80498
1592,383675.98117
1593,590683.91627
1594,5296489.9147
1595,384988.30227
1596,76622.482225
1597,1568128.9824
1598,529908.46632
1599,1323582.5163
1600,99249.416811
1601,468043.09487
1602,971479.57995
1603,211997.35962
1604,1157789.8807
1605,1294831.4792
1606,99249.416811
1607,341116.64568
1608,1257599.5036
1609,217909.97477
1610,591128.36615
1611,807424.73866
1612,676374.66619
1613,520284.07448
1614,1294831.4792
1615,965705.74677
1616,529908.46632
1617,618954.16839
1618,1030828.0426
1619,447104.70741
1620,481037.96899
1621,591128.36615
1622,327150.38737
1623,4999836.5688
1624,784743.56753
1625,1157789.8807
1626,1294831.4792
1627,99249.416811
1628,971479.57995
